tax_id,name,isic_section,sector,isic_class,is_industrial,start_year,close_year,paid_in_capital_egp,sme_tier_init,isic_class_name_en
EG7691654336,Nile Textiles SAE,F,Construction,F4329,1,2017,10000,10438317.0,medium,Other construction installation
EG2055673089,Sinai Chem LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4690,0,2018,10000,3945336.0,medium,Non-specialized wholesale trade
EG9468867667,Sinai Services LLC,C,Manufacturing,C2431,1,2012,10000,13902612.0,medium,Casting of iron and steel
EG4827679927,Alex Logistics Ltd.,C,Manufacturing,C1392,1,2010,10000,2824059.0,small,"Manufacture of made-up textile articles, except apparel"
EG2773131129,Nile Tech SAE,A,"Agriculture, forestry and fishing",A0164,1,2014,10000,295835.0,small,Seed processing for propagation
EG2225788493,Horus Plastics Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4773,0,2010,10000,3279164.0,medium,Other retail sale of new goods in specialized stores
EG7843884330,Nile Services Co.,S,Other service activities,S9491,0,2007,10000,3833599.0,medium,Activities of religious organizations
EG2851562484,Horus Chem LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4649,0,2012,10000,4893762.0,medium,Wholesale of other household goods
EG3595279003,Alex Plastics Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4641,0,2011,10000,4293567.0,medium,"Wholesale of textiles, clothing and footwear"
EG4061694044,Lotus Plastics Co.,K,Financial and insurance activities,K6630,0,2021,2029,4520906.0,medium,Fund management activities
EG2711011109,Misr Trading Ltd.,I,Accommodation and food service activities,I5629,0,2007,10000,3832320.0,medium,Other food service activities
EG2312181457,Pyramid Chem LLC,J,Information and communication,J6202,0,2016,10000,2239526.0,small,Computer consultancy and computer facilities management activities
EG2503825000,Alex Foods SAE,C,Manufacturing,C2410,1,2023,10000,8757442.0,medium,Manufacture of basic iron and steel
EG9498448580,Giza Tech LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4659,0,2011,10000,3706992.0,medium,Wholesale of other machinery and equipment
EG2564312839,Sinai Chem SAE,F,Construction,F4321,1,2019,10000,4652247.0,small,Electrical installation
EG2203519366,Nile Agri Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4763,0,2011,10000,664802.0,small,Retail sale of sporting equipment in specialized stores
EG5449913738,Giza Trading Co.,N,Administrative and support service activities,N7730,0,2017,10000,977686.0,small,"Renting and leasing of other machinery, equipment and tangible goods"
EG9697182142,Lotus Steel SAE,M,"Professional, scientific and technical activities",M7010,0,2008,10000,4179569.0,medium,Activities of head offices
EG7375853194,Horus Trading Ltd.,S,Other service activities,S9602,0,2009,10000,3244961.0,medium,Hairdressing and other beauty treatment
EG2837454809,Nile Steel LLC,N,Administrative and support service activities,N7990,0,2010,10000,1224838.0,small,Other reservation service and related activities
EG6312136571,Sinai Steel Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4641,0,2015,10000,4611217.0,medium,"Wholesale of textiles, clothing and footwear"
EG7681447430,Sinai Textiles Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4730,0,2008,10000,4972196.0,medium,Retail sale of automotive fuel in specialized stores
EG9369065202,Delta Foods Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4510,0,2015,10000,4538172.0,medium,Sale of motor vehicles
EG2523392065,Misr Logistics LLC,A,"Agriculture, forestry and fishing",A0126,1,2012,10000,3308933.0,small,Growing of oleaginous fruits
EG6726993739,Giza Steel LLC,N,Administrative and support service activities,N7990,0,2007,10000,3810418.0,medium,Other reservation service and related activities
EG3977923751,Sinai Foods Ltd.,J,Information and communication,J6209,0,2021,10000,2538059.0,small,Other information technology and computer service activities
EG1389629124,Sinai Plastics Ltd.,C,Manufacturing,C3100,1,2014,10000,3276298.0,small,Manufacture of furniture
EG9039439514,Nile Steel Co.,I,Accommodation and food service activities,I5590,0,2023,2026,4591331.0,medium,Other accommodation
EG2472163899,Alex Trading LLC,D,"Electricity, gas, steam and air conditioning supply",D3510,1,2019,10000,6567818.0,medium,"Electric power generation, transmission and distribution"
EG6881932181,Delta Chem Ltd.,F,Construction,F4321,1,2006,10000,6080543.0,medium,Electrical installation
EG9302495154,Nile Agri LLC,L,Real estate activities,L6810,0,2010,10000,2482755.0,small,Real estate activities with own or leased property
EG5765187620,Cairo Agri LLC,N,Administrative and support service activities,N8292,0,2014,10000,2642097.0,small,Packaging activities
EG3603619374,Sinai Steel Ltd.,H,Transportation and storage,H5012,0,2021,10000,3241720.0,medium,Sea and coastal freight water transport
EG8258514822,Lotus Trading Ltd.,C,Manufacturing,C3311,1,2010,10000,724418.0,small,Repair of fabricated metal products
EG6555369122,Alex Logistics Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4753,0,2024,10000,2814858.0,small,"Retail sale of carpets, rugs, wall and floor coverings in specialized stores"
EG6112944007,Misr Tech LLC,L,Real estate activities,L6810,0,2021,10000,3819078.0,medium,Real estate activities with own or leased property
EG2749743598,Misr Services SAE,F,Construction,F4311,1,2005,10000,4800116.0,small,Demolition
EG7091012353,Misr Tech LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4762,0,2024,10000,3918283.0,medium,Retail sale of music and video recordings in specialized stores
EG8553383953,Misr Trading Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4771,0,2011,10000,1875097.0,small,"Retail sale of clothing, footwear and leather articles in specialized stores"
EG5589187257,Pyramid Plastics LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4711,0,2012,10000,1729305.0,small,"Retail sale in non-specialized stores with food, beverages or tobacco predominating"
EG9047440736,Misr Logistics Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4799,0,2018,10000,4583799.0,medium,"Other retail sale not in stores, stalls or markets"
EG7427466249,Alex Logistics Co.,C,Manufacturing,C3314,1,2024,2025,4523788.0,small,Repair of electrical equipment
EG5242666722,Cairo Trading LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4762,0,2013,10000,4139287.0,medium,Retail sale of music and video recordings in specialized stores
EG3566813513,Lotus Textiles Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4630,0,2014,10000,4998381.0,medium,"Wholesale of food, beverages and tobacco"
EG4856346105,Delta Chem LLC,H,Transportation and storage,H5120,0,2005,10000,4251372.0,medium,Freight air transport
EG3391246924,Nile Logistics Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4662,0,2008,10000,2290400.0,small,Wholesale of metals and metal ores
EG5941620904,Alex Logistics LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4741,0,2019,10000,588984.0,small,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores"
EG9796284244,Lotus Agri SAE,A,"Agriculture, forestry and fishing",A0163,1,2016,10000,5834955.0,medium,Post-harvest crop activities
EG2796546825,Misr Textiles LLC,H,Transportation and storage,H4930,0,2015,2018,4128330.0,medium,Transport via pipeline
EG2562497943,Horus Services Ltd.,A,"Agriculture, forestry and fishing",A0322,1,2009,2014,188134.0,small,Freshwater aquaculture
EG5629327154,Sinai Chem Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4722,0,2011,10000,2181464.0,small,Retail sale of beverages in specialized stores
EG8334535527,Sinai Textiles Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4789,0,2022,2034,920971.0,small,Retail sale via stalls and markets of other goods
EG5897201804,Delta Chem SAE,J,Information and communication,J6209,0,2009,10000,4935464.0,medium,Other information technology and computer service activities
EG3529437517,Giza Chem Co.,S,Other service activities,S9529,0,2021,10000,919970.0,small,Repair of other personal and household goods
EG5733707435,Nile Textiles LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4774,0,2016,10000,4762063.0,medium,Retail sale of second-hand goods
EG3577794131,Nile Services SAE,A,"Agriculture, forestry and fishing",A0115,1,2013,10000,1321310.0,small,Growing of tobacco
EG6437023326,Delta Textiles Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4620,0,2006,10000,4248292.0,medium,Wholesale of agricultural raw materials and live animals
EG9712377318,Pyramid Chem LLC,F,Construction,F4390,1,2013,10000,741886.0,small,Other specialized construction activities
EG9769469750,Delta Plastics LLC,P,Education,P8549,0,2010,2016,4543438.0,medium,Other education n.e.c.
EG9926581575,Giza Services LLC,A,"Agriculture, forestry and fishing",A0240,1,2016,2026,3659036.0,small,Support services to forestry
EG9471811294,Cairo Services LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4663,0,2019,10000,834645.0,small,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies"
EG5597710287,Giza Plastics Co.,Q,Human health and social work activities,Q8690,0,2009,10000,4780374.0,medium,Other human health activities
EG7629110854,Nile Chem LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4723,0,2011,10000,4490524.0,medium,Retail sale of tobacco products in specialized stores
EG9334757540,Misr Agri SAE,C,Manufacturing,C2823,1,2008,10000,1520907.0,small,Manufacture of machinery for metallurgy
EG2727640602,Pyramid Tech SAE,F,Construction,F4220,1,2024,10000,2692969.0,small,Construction of utility projects
EG8582769566,Horus Chem SAE,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4791,0,2019,10000,1344136.0,small,Retail sale via mail order houses or via Internet
EG8198350909,Cairo Agri LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4661,0,2007,10000,3188301.0,medium,"Wholesale of solid, liquid and gaseous fuels and related products"
EG4774726739,Alex Services LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4721,0,2024,10000,4058143.0,medium,Retail sale of food in specialized stores
EG1683557112,Lotus Logistics Co.,L,Real estate activities,L6820,0,2019,10000,550380.0,small,Real estate activities on a fee or contract basis
EG3619737814,Sinai Trading Co.,F,Construction,F4321,1,2006,10000,3219380.0,small,Electrical installation
EG4050622137,Lotus Chem Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4722,0,2013,10000,2868210.0,small,Retail sale of beverages in specialized stores
EG1536195449,Nile Foods LLC,A,"Agriculture, forestry and fishing",A0111,1,2019,2029,10442350.0,medium,"Growing of cereals (except rice), leguminous crops and oil seeds"
EG6238100625,Giza Chem SAE,H,Transportation and storage,H5021,0,2008,2014,4906813.0,medium,Inland passenger water transport
EG3336782846,Pyramid Services Co.,Q,Human health and social work activities,Q8720,0,2007,2019,952149.0,small,"Residential care activities for mental retardation, mental health and substance abuse"
EG1619066466,Sinai Tech Ltd.,S,Other service activities,S9523,0,2014,10000,3682916.0,medium,Repair of footwear and leather goods
EG7892074348,Delta Chem Ltd.,I,Accommodation and food service activities,I5630,0,2015,10000,567935.0,small,Beverage serving activities
EG5339131808,Giza Agri LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4659,0,2022,10000,138921.0,small,Wholesale of other machinery and equipment
EG1470893341,Misr Logistics LLC,B,Mining and quarrying,B0810,1,2012,10000,4362355.0,small,"Quarrying of stone, sand and clay"
EG6110057362,Delta Steel Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4719,0,2011,10000,4220861.0,medium,Other retail sale in non-specialized stores
EG6511542647,Horus Agri Ltd.,I,Accommodation and food service activities,I5610,0,2005,10000,2711818.0,small,Restaurants and mobile food service activities
EG2978189765,Sinai Textiles Ltd.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4762,0,2007,2019,4668456.0,medium,Retail sale of music and video recordings in specialized stores
EG3635308875,Delta Foods LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4653,0,2022,10000,1948470.0,small,"Wholesale of agricultural machinery, equipment and supplies"
EG2688368287,Lotus Textiles LLC,C,Manufacturing,C2680,1,2019,10000,13292037.0,medium,Manufacture of magnetic and optical media
EG4741162042,Nile Tech LLC,F,Construction,F4312,1,2020,10000,4447805.0,small,Site preparation
EG7151192817,Horus Foods LLC,F,Construction,F4210,1,2019,10000,12158521.0,medium,Construction of roads and railways
EG1896219934,Cairo Foods LLC,A,"Agriculture, forestry and fishing",A0145,1,2015,10000,3751894.0,small,Raising of swine/pigs
EG7679840184,Nile Trading Ltd.,N,Administrative and support service activities,N8211,0,2016,10000,1288853.0,small,Combined office administrative service activities
EG8365138035,Delta Foods Ltd.,C,Manufacturing,C2825,1,2019,10000,6773702.0,medium,"Manufacture of machinery for food, beverage and tobacco processing"
EG4616310990,Giza Logistics Co.,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4653,0,2005,2012,925731.0,small,"Wholesale of agricultural machinery, equipment and supplies"
EG9013029192,Horus Trading LLC,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,G4763,0,2006,2009,4603573.0,medium,Retail sale of sporting equipment in specialized stores
EG8639870795,Horus Foods LLC,Q,Human health and social work activities,Q8890,0,2007,10000,4041686.0,medium,Other social work activities without accommodation
EG9005038601,Lotus Tech Ltd.,M,"Professional, scientific and technical activities",M7490,0,2005,10000,2684691.0,small,"Other professional, scientific and technical activities n.e.c."
EG9756531598,Sinai Agri Co.,C,Manufacturing,C3230,1,2008,10000,3608753.0,small,Manufacture of sports goods
EG8377788415,Alex Steel Co.,Q,Human health and social work activities,Q8810,0,2012,10000,4657571.0,medium,Social work activities without accommodation for the elderly and disabled
EG3544848883,Horus Plastics Co.,M,"Professional, scientific and technical activities",M7010,0,2022,10000,1939824.0,small,Activities of head offices
