الرقم_الضريبي,name_ar,isic_section,الفرع_كود,is_industrial,start_year,close_year,رأس_المال_المدفوع_جنيه,فئة_SME_أولية,branches,المجموع_كود,القسم_كود,الفرع,المجموع,القسم,القطاع,اسم_الشركة
602390455,اللوتس زراعة ش.ذ.م.م,G,G4510,0,2008,10000,4658054.0,medium,1,G45,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,اللوتس زراعة ش.ذ.م.م
906959145,النيل كيماويات محدودة,H,H5022,0,2010,10000,4707686.0,medium,1,H50,H5,,,,النقل والتخزين,النيل كيماويات محدودة
483982700,حورس منسوجات محدودة,F,F4312,1,2008,10000,7326084.0,medium,8,F43,F4,,,,التشييد والبناء,حورس منسوجات محدودة
405263070,الإسكندرية تقنية محدودة,G,G4759,0,2007,2017,3860537.0,medium,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الإسكندرية تقنية محدودة
772614840,سيناء أغذية محدودة,M,M7500,0,2014,10000,4432937.0,medium,1,M75,M7,,,,الأنشطة المهنية والعلمية والتقنية,سيناء أغذية محدودة
191146098,سيناء لوجستيات محدودة,C,C2930,1,2010,10000,9728101.0,medium,1,C29,C2,,,,الصناعة التحويلية,سيناء لوجستيات محدودة
995584278,سيناء زراعة ش.ذ.م.م,G,G4759,0,2006,10000,4097958.0,medium,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,سيناء زراعة ش.ذ.م.م
566634972,الدلتا منسوجات ذ.م.م,C,C3230,1,2012,10000,4094146.0,small,1,C32,C3,,,,الصناعة التحويلية,الدلتا منسوجات ذ.م.م
472903319,النيل تجارة محدودة,C,C3211,1,2017,2020,14217978.0,medium,4,C32,C3,,,,الصناعة التحويلية,النيل تجارة محدودة
195417992,اللوتس كيماويات ذ.م.م,F,F4322,1,2006,10000,1752599.0,small,8,F43,F4,,,,التشييد والبناء,اللوتس كيماويات ذ.م.م
625095803,الدلتا منسوجات ش.م.م,C,C2790,1,2008,10000,3945937.0,small,1,C27,C2,,,,الصناعة التحويلية,الدلتا منسوجات ش.م.م
547182281,الجيزة تجارة محدودة,Q,Q8690,0,2005,10000,1839043.0,small,1,Q86,Q8,,,,الصحة البشرية والعمل الاجتماعي,الجيزة تجارة محدودة
216520973,الإسكندرية زراعة ش.م.م,K,K6419,0,2024,10000,589919.0,small,1,K64,K6,,,,الأنشطة المالية وأنشطة التأمين,الإسكندرية زراعة ش.م.م
140693742,مصر كيماويات ذ.م.م,C,C1102,1,2021,10000,1418463.0,small,1,C11,C1,,,,الصناعة التحويلية,مصر كيماويات ذ.م.م
630535095,النيل صلب ذ.م.م,I,I5520,0,2017,10000,1973033.0,small,1,I55,I5,,,,أنشطة الإقامة وخدمات الطعام,النيل صلب ذ.م.م
644423623,الأهرام تقنية ذ.م.م,S,S9524,0,2011,10000,2983913.0,small,1,S95,S9,,,,أنشطة الخدمات الأخرى,الأهرام تقنية ذ.م.م
272634448,سيناء زراعة ذ.م.م,G,G4781,0,2018,10000,668918.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,سيناء زراعة ذ.م.م
908172538,الجيزة خدمات ذ.م.م,G,G4773,0,2012,10000,548609.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الجيزة خدمات ذ.م.م
780374165,اللوتس صلب ش.م.م,J,J6312,0,2020,10000,754449.0,small,1,J63,J6,,,,المعلومات والاتصالات,اللوتس صلب ش.م.م
901305002,مصر منسوجات ش.م.م,S,S9522,0,2005,10000,4726410.0,medium,1,S95,S9,,,,أنشطة الخدمات الأخرى,مصر منسوجات ش.م.م
423243362,الأهرام تجارة ش.ذ.م.م,H,H5012,0,2017,10000,1024342.0,small,1,H50,H5,,,,النقل والتخزين,الأهرام تجارة ش.ذ.م.م
531144921,الإسكندرية بلاستيك ش.م.م,G,G4722,0,2012,10000,283188.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الإسكندرية بلاستيك ش.م.م
199450536,القاهرة تجارة محدودة,C,C2310,1,2021,2035,950902.0,small,1,C23,C2,,,,الصناعة التحويلية,القاهرة تجارة محدودة
572372385,الإسكندرية صلب ش.ذ.م.م,F,F4220,1,2016,2018,218810.0,small,1,F42,F4,,,,التشييد والبناء,الإسكندرية صلب ش.ذ.م.م
733273054,الإسكندرية كيماويات ش.ذ.م.م,D,D3530,1,2009,10000,4934527.0,small,1,D35,D3,,,,إمدادات الكهرباء والغاز والبخار وتكييف الهواء,الإسكندرية كيماويات ش.ذ.م.م
988169655,الإسكندرية تجارة محدودة,S,S9492,0,2018,10000,3187463.0,medium,1,S94,S9,,,,أنشطة الخدمات الأخرى,الإسكندرية تجارة محدودة
415778109,حورس كيماويات ش.م.م,L,L6820,0,2007,10000,4986681.0,medium,7,L68,L6,,,,الأنشطة العقارية,حورس كيماويات ش.م.م
859573696,الجيزة صلب ذ.م.م,A,A0121,1,2009,2014,2056571.0,small,1,A01,A0,,,,الزراعة والحراجة وصيد الأسماك,الجيزة صلب ذ.م.م
144933677,سيناء كيماويات ذ.م.م,A,A0129,1,2022,10000,12167655.0,medium,1,A01,A0,,,,الزراعة والحراجة وصيد الأسماك,سيناء كيماويات ذ.م.م
446788475,الإسكندرية منسوجات ش.م.م,C,C2219,1,2008,10000,10115559.0,medium,1,C22,C2,,,,الصناعة التحويلية,الإسكندرية منسوجات ش.م.م
607639058,الأهرام صلب محدودة,G,G4789,0,2018,10000,3728133.0,medium,7,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الأهرام صلب محدودة
285667645,اللوتس صلب ش.ذ.م.م,H,H5022,0,2016,10000,2564066.0,small,4,H50,H5,,,,النقل والتخزين,اللوتس صلب ش.ذ.م.م
877941657,الإسكندرية منسوجات ش.ذ.م.م,O,O8411,0,2008,10000,4809727.0,medium,1,O84,O8,,,,الإدارة العامة والدفاع؛ الضمان الاجتماعي الإلزامي,الإسكندرية منسوجات ش.ذ.م.م
386554731,النيل زراعة ش.م.م,G,G4789,0,2014,10000,3902674.0,medium,8,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,النيل زراعة ش.م.م
299356366,اللوتس زراعة ذ.م.م,C,C1075,1,2021,10000,8265963.0,medium,1,C10,C1,,,,الصناعة التحويلية,اللوتس زراعة ذ.م.م
408144474,اللوتس بلاستيك محدودة,Q,Q8690,0,2006,10000,3586760.0,medium,1,Q86,Q8,,,,الصحة البشرية والعمل الاجتماعي,اللوتس بلاستيك محدودة
984476270,الإسكندرية خدمات ش.م.م,G,G4510,0,2008,10000,489474.0,small,5,G45,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الإسكندرية خدمات ش.م.م
355897427,مصر لوجستيات ذ.م.م,A,A0128,1,2010,10000,13720867.0,medium,1,A01,A0,,,,الزراعة والحراجة وصيد الأسماك,مصر لوجستيات ذ.م.م
290775456,مصر أغذية ش.م.م,C,C2819,1,2011,2016,11631325.0,medium,8,C28,C2,,,,الصناعة التحويلية,مصر أغذية ش.م.م
333224028,الإسكندرية تجارة ش.ذ.م.م,S,S9521,0,2010,10000,1578582.0,small,1,S95,S9,,,,أنشطة الخدمات الأخرى,الإسكندرية تجارة ش.ذ.م.م
806207772,سيناء تقنية ذ.م.م,P,P8542,0,2012,10000,4531887.0,medium,5,P85,P8,,,,التعليم,سيناء تقنية ذ.م.م
328053930,مصر صلب ش.م.م,J,J6201,0,2006,2013,2981889.0,small,1,J62,J6,,,,المعلومات والاتصالات,مصر صلب ش.م.م
779097950,الدلتا تجارة ش.م.م,A,A0311,1,2006,10000,1446331.0,small,1,A03,A0,,,,الزراعة والحراجة وصيد الأسماك,الدلتا تجارة ش.م.م
821106250,حورس تقنية محدودة,L,L6820,0,2017,10000,244072.0,small,1,L68,L6,,,,الأنشطة العقارية,حورس تقنية محدودة
818875617,الأهرام تجارة ذ.م.م,F,F4290,1,2015,10000,9464337.0,medium,4,F42,F4,,,,التشييد والبناء,الأهرام تجارة ذ.م.م
203631354,مصر صلب محدودة,N,N8299,0,2011,10000,698614.0,small,1,N82,N8,,,,أنشطة الخدمات الإدارية وخدمات الدعم,مصر صلب محدودة
883030592,سيناء تجارة ش.م.م,A,A0129,1,2015,10000,1409620.0,small,3,A01,A0,,,,الزراعة والحراجة وصيد الأسماك,سيناء تجارة ش.م.م
600587808,القاهرة كيماويات ش.م.م,G,G4530,0,2017,10000,2377006.0,small,1,G45,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,القاهرة كيماويات ش.م.م
416207571,حورس أغذية محدودة,G,G4761,0,2018,10000,911168.0,small,8,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,حورس أغذية محدودة
548516822,حورس كيماويات ش.ذ.م.م,K,K6611,0,2020,2021,973437.0,small,1,K66,K6,,,,الأنشطة المالية وأنشطة التأمين,حورس كيماويات ش.ذ.م.م
782401686,اللوتس بلاستيك ذ.م.م,G,G4741,0,2011,10000,3590817.0,medium,2,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,اللوتس بلاستيك ذ.م.م
632208386,القاهرة كيماويات ذ.م.م,G,G4620,0,2017,10000,4203145.0,medium,1,G46,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,القاهرة كيماويات ذ.م.م
133522146,اللوتس أغذية ش.ذ.م.م,N,N7820,0,2020,10000,4364684.0,medium,1,N78,N7,,,,أنشطة الخدمات الإدارية وخدمات الدعم,اللوتس أغذية ش.ذ.م.م
174077600,الإسكندرية كيماويات ش.ذ.م.م,F,F4321,1,2022,10000,3628339.0,small,1,F43,F4,,,,التشييد والبناء,الإسكندرية كيماويات ش.ذ.م.م
346761026,القاهرة صلب ش.ذ.م.م,G,G4719,0,2010,10000,2123369.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,القاهرة صلب ش.ذ.م.م
594205731,الإسكندرية تجارة ذ.م.م,H,H5011,0,2017,2021,4520447.0,medium,1,H50,H5,,,,النقل والتخزين,الإسكندرية تجارة ذ.م.م
427903518,الأهرام بلاستيك ذ.م.م,G,G4659,0,2020,10000,517495.0,small,9,G46,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,الأهرام بلاستيك ذ.م.م
442099862,حورس أغذية ش.ذ.م.م,G,G4630,0,2015,10000,283328.0,small,1,G46,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,حورس أغذية ش.ذ.م.م
243431089,الجيزة تجارة ش.ذ.م.م,F,F4321,1,2012,10000,10132008.0,medium,1,F43,F4,,,,التشييد والبناء,الجيزة تجارة ش.ذ.م.م
301685222,القاهرة تقنية ش.ذ.م.م,G,G4782,0,2014,10000,2984142.0,small,1,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,القاهرة تقنية ش.ذ.م.م
888170052,النيل خدمات ذ.م.م,C,C2394,1,2021,10000,2807111.0,small,1,C23,C2,,,,الصناعة التحويلية,النيل خدمات ذ.م.م
376231564,النيل صلب ش.م.م,G,G4774,0,2018,10000,3218867.0,medium,4,G47,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,النيل صلب ش.م.م
558973716,الأهرام صلب ش.ذ.م.م,J,J5920,0,2022,10000,1509918.0,small,8,J59,J5,,,,المعلومات والاتصالات,الأهرام صلب ش.ذ.م.م
276101023,الإسكندرية صلب ش.م.م,C,C1420,1,2013,10000,4551364.0,small,1,C14,C1,,,,الصناعة التحويلية,الإسكندرية صلب ش.م.م
927177928,سيناء لوجستيات محدودة,C,C2022,1,2012,10000,3796454.0,small,1,C20,C2,,,,الصناعة التحويلية,سيناء لوجستيات محدودة
863337355,سيناء خدمات ذ.م.م,I,I5590,0,2017,2024,2431403.0,small,1,I55,I5,,,,أنشطة الإقامة وخدمات الطعام,سيناء خدمات ذ.م.م
956306852,الجيزة كيماويات ذ.م.م,P,P8541,0,2011,10000,1029251.0,small,1,P85,P8,,,,التعليم,الجيزة كيماويات ذ.م.م
870216203,الأهرام أغذية محدودة,C,C2513,1,2014,10000,374909.0,small,1,C25,C2,,,,الصناعة التحويلية,الأهرام أغذية محدودة
926923946,النيل تجارة محدودة,O,O8421,0,2022,10000,4786134.0,medium,1,O84,O8,,,,الإدارة العامة والدفاع؛ الضمان الاجتماعي الإلزامي,النيل تجارة محدودة
671232715,الدلتا تجارة ش.ذ.م.م,P,P8542,0,2021,10000,2980645.0,small,1,P85,P8,,,,التعليم,الدلتا تجارة ش.ذ.م.م
897686965,النيل كيماويات ذ.م.م,L,L6820,0,2005,10000,2017183.0,small,5,L68,L6,,,,الأنشطة العقارية,النيل كيماويات ذ.م.م
930220078,الإسكندرية خدمات ش.م.م,M,M7010,0,2019,10000,428242.0,small,1,M70,M7,,,,الأنشطة المهنية والعلمية والتقنية,الإسكندرية خدمات ش.م.م
204747158,الدلتا تجارة ش.ذ.م.م,F,F4220,1,2008,10000,13391754.0,medium,7,F42,F4,,,,التشييد والبناء,الدلتا تجارة ش.ذ.م.م
474988991,الجيزة تجارة محدودة,J,J6201,0,2010,10000,92330.0,small,1,J62,J6,,,,المعلومات والاتصالات,الجيزة تجارة محدودة
845122291,الإسكندرية تقنية محدودة,F,F4100,1,2016,10000,3761395.0,small,4,F41,F4,,,,التشييد والبناء,الإسكندرية تقنية محدودة
221169435,القاهرة أغذية محدودة,A,A0170,1,2019,10000,10821973.0,medium,3,A01,A0,,,,الزراعة والحراجة وصيد الأسماك,القاهرة أغذية محدودة
802238491,الدلتا زراعة محدودة,O,O8413,0,2024,10000,276252.0,small,8,O84,O8,,,,الإدارة العامة والدفاع؛ الضمان الاجتماعي الإلزامي,الدلتا زراعة محدودة
724775832,حورس أغذية ش.م.م,G,G4540,0,2016,10000,2306335.0,small,1,G45,G4,,,,تجارة الجملة والتجزئة؛ إصلاح المركبات ذات المحركات والدراجات النارية,حورس أغذية ش.م.م
